exercise_id,lesson_id,question_text,correct_answer
2170,42,Translate: Thank you,¿Cómo estás?
2171,43,Translate: Thank you,Me encanta aprender idiomas
2172,44,Translate: Water,Por favor
2173,45,Translate: I love learning languages,Agua
2174,46,Translate: I love learning languages,No
2175,47,Translate: Hello,Me encanta aprender idiomas
2176,48,Translate: Please,Por favor
2177,49,Translate: No,Adiós
2178,50,Translate: Yes,No
2179,51,Translate: Yes,Me encanta aprender idiomas
2180,52,Translate: Hello,Por favor
2181,53,Translate: Good morning,¿Cómo estás?
2182,54,Translate: No,Agua
2183,55,Translate: Thank you,Agua
2184,56,Translate: Good morning,Sí
2185,57,Translate: How are you?,Por favor
2186,58,Translate: Goodbye,Agua
2187,59,Translate: Hello,Por favor
2188,60,Translate: Goodbye,Adiós
2189,61,Translate: Please,Agua
2190,62,Translate: Yes,Sí
2191,63,Translate: Water,¿Cómo estás?
2192,64,Translate: Please,Adiós
2193,65,Translate: Goodbye,Adiós
2194,66,Translate: How are you?,¿Cómo estás?
2195,67,Translate: Good morning,Gracias
2196,68,Translate: Hello,Agua
2197,69,Translate: I love learning languages,Adiós
2198,70,Translate: Please,Me encanta aprender idiomas
2199,71,Translate: Goodbye,Por favor
2200,72,Translate: No,Agua
2201,73,Translate: Goodbye,Me encanta aprender idiomas
2202,74,Translate: How are you?,¿Cómo estás?
2203,75,Translate: Water,Adiós
2204,76,Translate: How are you?,Me encanta aprender idiomas
2205,77,Translate: Thank you,Me encanta aprender idiomas
2206,78,Translate: Yes,Buenos días
2207,79,Translate: Good morning,Gracias
2208,80,Translate: Water,Sí
2209,81,Translate: I love learning languages,Gracias
2210,82,Translate: How are you?,Me encanta aprender idiomas
2211,83,Translate: Water,No
2212,84,Translate: No,Agua
2213,85,Translate: How are you?,Agua
2214,86,Translate: Goodbye,Sí
2215,87,Translate: How are you?,Buenos días
2216,88,Translate: Yes,Por favor
2217,89,Translate: Hello,Me encanta aprender idiomas
2218,90,Translate: No,Agua
2219,91,Translate: Water,No
2220,92,Translate: Yes,Agua
2221,93,Translate: Water,Sí
2222,94,Translate: Please,¿Cómo estás?
2223,95,Translate: Goodbye,Agua
2224,96,Translate: Good morning,No
2225,97,Translate: Water,Agua
2226,98,Translate: No,Me encanta aprender idiomas
2227,99,Translate: How are you?,Hola
2228,100,Translate: Goodbye,Adiós
2229,101,Translate: How are you?,Buenos días
2230,102,Translate: No,Me encanta aprender idiomas
2231,103,Translate: Yes,Sí
2232,104,Translate: I love learning languages,¿Cómo estás?
2233,105,Translate: Thank you,Agua
2234,106,Translate: How are you?,Buenos días
2235,107,Translate: How are you?,Sí
2236,108,Translate: Good morning,No
2237,109,Translate: Please,¿Cómo estás?
2238,110,Translate: Thank you,Agua
2239,111,Translate: Hello,Agua
2240,112,Translate: Goodbye,Me encanta aprender idiomas
2241,113,Translate: How are you?,Buenos días
2242,114,Translate: No,Agua
2243,115,Translate: Goodbye,Agua
2244,116,Translate: I love learning languages,Hola
2245,117,Translate: Goodbye,Adiós
2246,118,Translate: Please,Buenos días
2247,119,Translate: Goodbye,Hola
2248,120,Translate: I love learning languages,¿Cómo estás?
2249,121,Translate: Thank you,Buenos días
2250,122,Translate: No,Agua
2251,123,Translate: Goodbye,No
2252,124,Translate: No,Me encanta aprender idiomas
2253,125,Translate: Please,Hola
2254,126,Translate: How are you?,Agua
2255,127,Translate: Good morning,Gracias
2256,128,Translate: Thank you,Me encanta aprender idiomas
2257,129,Translate: I love learning languages,Adiós
2258,130,Translate: No,No
2259,131,Translate: Goodbye,Adiós
2260,132,Translate: Thank you,Buenos días
2261,133,Translate: Yes,¿Cómo estás?
2262,134,Translate: Good morning,Sí
2263,135,Translate: Water,Me encanta aprender idiomas
2264,136,Translate: I love learning languages,Me encanta aprender idiomas
2265,137,Translate: I love learning languages,No
2266,138,Translate: No,Gracias
2267,139,Translate: Hello,Por favor
2268,140,Translate: Thank you,¿Cómo estás?
2269,141,Translate: Good morning,Buenos días
2270,142,Translate: Thank you,Hola
2271,143,Translate: Hello,Adiós
2272,144,Translate: Hello,Por favor
2273,145,Translate: How are you?,No
2274,146,Translate: Thank you,Buenos días
2275,147,Translate: How are you?,Agua
2276,148,Translate: No,Agua
2277,149,Translate: I love learning languages,Hola
2278,150,Translate: Goodbye,Me encanta aprender idiomas
2279,151,Translate: Goodbye,Adiós
2280,152,Translate: Good morning,Me encanta aprender idiomas
2281,153,Translate: I love learning languages,Gracias
2282,154,Translate: Hello,Sí
2283,155,Translate: I love learning languages,Agua
2284,156,Translate: I love learning languages,Gracias
2285,157,Translate: How are you?,Me encanta aprender idiomas
2286,158,Translate: Please,Sí
2287,159,Translate: No,Agua
2288,160,Translate: I love learning languages,Gracias
2289,161,Translate: Please,Me encanta aprender idiomas
2290,162,Translate: Good morning,Gracias
2291,163,Translate: I love learning languages,Sí
2292,164,Translate: How are you?,Por favor
2293,165,Translate: Yes,Me encanta aprender idiomas
2294,166,Translate: Yes,Buenos días
2295,167,Translate: Goodbye,Agua
2296,168,Translate: Thank you,Me encanta aprender idiomas
2297,169,Translate: Yes,Me encanta aprender idiomas
2298,170,Translate: I love learning languages,Me encanta aprender idiomas
2299,171,Translate: Please,¿Cómo estás?
2300,172,Translate: Hello,Adiós
2301,173,Translate: Hello,Sí
2302,174,Translate: I love learning languages,Por favor
2303,175,Translate: I love learning languages,Hola
2304,176,Translate: Good morning,Me encanta aprender idiomas
2305,177,Translate: Please,Adiós
2306,178,Translate: Please,Me encanta aprender idiomas
2307,179,Translate: Hello,Agua
2308,180,Translate: No,¿Cómo estás?
2309,181,Translate: Good morning,Sí
2310,182,Translate: Please,Me encanta aprender idiomas
2311,183,Translate: Water,Me encanta aprender idiomas
2312,184,Translate: How are you?,Adiós
2313,185,Translate: Water,Hola
2314,186,Translate: No,¿Cómo estás?
2315,187,Translate: I love learning languages,Sí
2316,188,Translate: Water,Por favor
2317,189,Translate: Please,Hola
2318,190,Translate: Good morning,Agua
2319,191,Translate: Water,No
2320,192,Translate: Yes,Gracias
2321,193,Translate: Please,Sí
2322,194,Translate: Thank you,No
2323,195,Translate: Goodbye,Gracias
2324,196,Translate: No,Buenos días
2325,197,Translate: Thank you,Gracias
2326,198,Translate: I love learning languages,Gracias
2327,199,Translate: I love learning languages,Sí
2328,200,Translate: Please,Adiós
2329,201,Translate: How are you?,¿Cómo estás?
2330,202,Translate: Yes,Me encanta aprender idiomas
2331,203,Translate: I love learning languages,Hola
2332,204,Translate: Yes,¿Cómo estás?
2333,205,Translate: Goodbye,Adiós
2334,206,Translate: Goodbye,¿Cómo estás?
2335,207,Translate: Please,Por favor
2336,208,Translate: I love learning languages,Buenos días
2337,209,Translate: No,Me encanta aprender idiomas
2338,210,Translate: Good morning,No
2339,211,Translate: Please,Adiós
2340,212,Translate: Hello,Adiós
2341,213,Translate: Good morning,Buenos días
2342,214,Translate: I love learning languages,Por favor
2343,215,Translate: How are you?,Adiós
2344,216,Translate: Water,Hola
2345,217,Translate: Good morning,¿Cómo estás?
2346,218,Translate: Goodbye,Me encanta aprender idiomas
2347,219,Translate: Thank you,Por favor
2348,220,Translate: Goodbye,¿Cómo estás?
2349,221,Translate: Yes,Gracias
2350,222,Translate: Hello,Sí
2351,223,Translate: Goodbye,Sí
2352,224,Translate: Yes,Hola
2353,225,Translate: I love learning languages,Gracias
2354,226,Translate: How are you?,Por favor
2355,227,Translate: Water,Sí
2356,228,Translate: Please,Sí
2357,229,Translate: Good morning,Sí
2358,230,Translate: Goodbye,¿Cómo estás?
2359,231,Translate: Hello,Agua
2360,232,Translate: Goodbye,Me encanta aprender idiomas
2361,233,Translate: Water,Sí
2362,234,Translate: Yes,Adiós
2363,235,Translate: I love learning languages,Sí
2364,236,Translate: How are you?,No
2365,237,Translate: Please,Adiós
2366,238,Translate: Good morning,No
2367,239,Translate: Yes,Sí
2368,240,Translate: Good morning,Agua
2369,241,Translate: Please,Me encanta aprender idiomas
2370,242,Translate: No,Me encanta aprender idiomas
2371,243,Translate: Thank you,Agua
2372,244,Translate: Thank you,Gracias
2373,245,Translate: Please,Adiós
2374,246,Translate: How are you?,Adiós
2375,247,Translate: Goodbye,Por favor
2376,248,Translate: Water,Buenos días
2377,249,Translate: Water,Gracias
2378,250,Translate: Thank you,Buenos días
2379,251,Translate: I love learning languages,Me encanta aprender idiomas
2380,252,Translate: Please,Buenos días
2381,253,Translate: How are you?,Agua
2382,254,Translate: Yes,No
2383,255,Translate: Please,Gracias
2384,256,Translate: Goodbye,Por favor
2385,257,Translate: Please,Me encanta aprender idiomas
2386,258,Translate: Hello,No
2387,259,Translate: Thank you,¿Cómo estás?
2388,260,Translate: Good morning,No
2389,261,Translate: I love learning languages,Me encanta aprender idiomas
2390,262,Translate: How are you?,Hola
2391,263,Translate: Good morning,Me encanta aprender idiomas
2392,264,Translate: Please,Adiós
2393,265,Translate: How are you?,Me encanta aprender idiomas
2394,266,Translate: I love learning languages,Agua
2395,267,Translate: Goodbye,Sí
2396,268,Translate: Water,Hola
2397,269,Translate: Hello,Hola
2398,270,Translate: Water,No
2399,271,Translate: Hello,Buenos días
2400,272,Translate: Goodbye,Gracias
2401,273,Translate: How are you?,Me encanta aprender idiomas
2402,274,Translate: I love learning languages,¿Cómo estás?
2403,275,Translate: Hello,Agua
2404,276,Translate: Yes,Buenos días
2405,277,Translate: Thank you,No
2406,278,Translate: Yes,¿Cómo estás?
2407,279,Translate: No,Gracias
2408,280,Translate: Goodbye,Adiós
2409,281,Translate: Yes,Hola
2410,282,Translate: Yes,Buenos días
2411,283,Translate: Please,¿Cómo estás?
2412,284,Translate: No,Adiós
2413,285,Translate: No,¿Cómo estás?
2414,286,Translate: Good morning,Gracias
2415,287,Translate: Thank you,Hola
2416,288,Translate: I love learning languages,No
2417,289,Translate: No,Por favor
2418,290,Translate: Hello,Sí
2419,291,Translate: No,Me encanta aprender idiomas
2420,292,Translate: Goodbye,Adiós
2421,293,Translate: No,Me encanta aprender idiomas
2422,294,Translate: Goodbye,Hola
2423,295,Translate: Good morning,Buenos días
2424,296,Translate: Thank you,Me encanta aprender idiomas
2425,297,Translate: Please,Buenos días
2426,298,Translate: Yes,Me encanta aprender idiomas
2427,299,Translate: No,Buenos días
2428,300,Translate: Yes,Gracias
2429,301,Translate: How are you?,Por favor
2430,302,Translate: No,Hola
2431,303,Translate: Good morning,Por favor
2432,304,Translate: Please,Por favor
2433,305,Translate: Yes,No
2434,306,Translate: Yes,Hola
2435,307,Translate: How are you?,Adiós
2436,308,Translate: Thank you,Me encanta aprender idiomas
2437,309,Translate: Water,Sí
2438,310,Translate: Water,Hola
2439,311,Translate: Please,Me encanta aprender idiomas
2440,312,Translate: Hello,Agua
2441,313,Translate: Thank you,Buenos días
2442,314,Translate: Yes,Adiós
2443,315,Translate: I love learning languages,Sí
2444,316,Translate: Goodbye,Por favor
2445,317,Translate: No,Buenos días
2446,318,Translate: How are you?,Buenos días
2447,319,Translate: No,¿Cómo estás?
2448,320,Translate: I love learning languages,¿Cómo estás?
2449,321,Translate: Good morning,Hola
2450,322,Translate: Please,¿Cómo estás?
2451,323,Translate: Thank you,Por favor
2452,324,Translate: I love learning languages,Sí
2453,325,Translate: Goodbye,No
2454,326,Translate: Hello,Por favor
2455,327,Translate: I love learning languages,Sí
2456,328,Translate: Thank you,Me encanta aprender idiomas
2457,329,Translate: Yes,Adiós
2458,330,Translate: Please,¿Cómo estás?
2459,331,Translate: Water,¿Cómo estás?
2460,332,Translate: Water,Buenos días
2461,333,Translate: Thank you,Buenos días
2462,334,Translate: Water,Sí
2463,335,Translate: Hello,Gracias
2464,336,Translate: Please,Adiós
2465,337,Translate: No,Agua
2466,338,Translate: No,Me encanta aprender idiomas
2467,339,Translate: How are you?,Buenos días
2468,340,Translate: I love learning languages,Por favor
2469,341,Translate: Thank you,Me encanta aprender idiomas
2470,342,Translate: I love learning languages,Buenos días
2471,343,Translate: Yes,Adiós
2472,344,Translate: Please,Agua
2473,345,Translate: I love learning languages,Sí
2474,346,Translate: I love learning languages,Me encanta aprender idiomas
2475,347,Translate: No,Me encanta aprender idiomas
2476,348,Translate: Please,No
2477,349,Translate: Good morning,Sí
2478,350,Translate: Please,Hola
2479,351,Translate: Water,Agua
2480,352,Translate: Water,Por favor
2481,353,Translate: How are you?,Sí
2482,354,Translate: No,Por favor
2483,355,Translate: Please,Gracias
2484,356,Translate: I love learning languages,Adiós
2485,357,Translate: No,Gracias
2486,358,Translate: Hello,Por favor
2487,359,Translate: Good morning,Sí
2488,360,Translate: Goodbye,Sí
2489,361,Translate: How are you?,Adiós
2490,362,Translate: Goodbye,Agua
2491,363,Translate: Hello,Adiós
2492,364,Translate: No,Me encanta aprender idiomas
2493,365,Translate: Goodbye,Adiós
2494,366,Translate: No,Sí
2495,367,Translate: Goodbye,Por favor
2496,368,Translate: No,Adiós
2497,369,Translate: Goodbye,Me encanta aprender idiomas
2498,370,Translate: How are you?,No
2499,371,Translate: How are you?,Por favor
2500,372,Translate: Please,Buenos días
2501,373,Translate: Hello,Agua
2502,374,Translate: How are you?,Adiós
2503,375,Translate: No,¿Cómo estás?
2504,376,Translate: Yes,Gracias
2505,377,Translate: Water,Sí
2506,378,Translate: No,Adiós
2507,379,Translate: Good morning,Me encanta aprender idiomas
2508,380,Translate: Please,Gracias
2509,381,Translate: How are you?,Me encanta aprender idiomas
2510,382,Translate: Thank you,Me encanta aprender idiomas
2511,383,Translate: Water,Me encanta aprender idiomas
2512,384,Translate: Hello,Sí
2513,385,Translate: Goodbye,Buenos días
2514,386,Translate: Goodbye,Me encanta aprender idiomas
2515,387,Translate: Please,Adiós
2516,388,Translate: I love learning languages,Por favor
2517,389,Translate: Water,Gracias
2518,390,Translate: Goodbye,Gracias
2519,391,Translate: Good morning,Me encanta aprender idiomas
2520,392,Translate: Yes,Buenos días
2521,393,Translate: Good morning,No
2522,394,Translate: Thank you,Gracias
2523,395,Translate: Goodbye,Me encanta aprender idiomas
2524,396,Translate: Thank you,¿Cómo estás?
2525,397,Translate: No,Por favor
2526,398,Translate: How are you?,Gracias
2527,399,Translate: No,Me encanta aprender idiomas
2528,400,Translate: Please,¿Cómo estás?
2529,401,Translate: How are you?,Hola
2530,402,Translate: Good morning,Por favor
2531,403,Translate: Yes,Me encanta aprender idiomas
2532,404,Translate: Water,Me encanta aprender idiomas
2533,405,Translate: How are you?,Agua
2534,406,Translate: Goodbye,Gracias
2535,407,Translate: How are you?,Gracias
2536,408,Translate: Yes,Adiós
2537,409,Translate: How are you?,Agua
2538,410,Translate: Goodbye,Gracias
2539,411,Translate: No,Buenos días
2540,412,Translate: No,Por favor
2541,413,Translate: I love learning languages,Buenos días
2542,414,Translate: No,Sí
2543,415,Translate: Yes,¿Cómo estás?
2544,416,Translate: Thank you,No
2545,417,Translate: I love learning languages,Gracias
2546,418,Translate: Good morning,No
2547,419,Translate: Yes,No
2548,420,Translate: Thank you,Por favor
2549,421,Translate: I love learning languages,Buenos días
2550,422,Translate: Goodbye,Por favor
2551,423,Translate: I love learning languages,Sí
2552,424,Translate: Yes,Gracias
2553,425,Translate: No,Gracias
2554,426,Translate: Goodbye,Por favor
2555,427,Translate: Goodbye,Me encanta aprender idiomas
2556,428,Translate: How are you?,Me encanta aprender idiomas
2557,429,Translate: Water,Gracias
2558,430,Translate: I love learning languages,Agua
2559,431,Translate: I love learning languages,¿Cómo estás?
2560,432,Translate: Goodbye,Sí
2561,433,Translate: Yes,Adiós
2562,434,Translate: Water,Buenos días
2563,435,Translate: I love learning languages,Buenos días
2564,436,Translate: Water,Me encanta aprender idiomas
2565,437,Translate: How are you?,Gracias
2566,438,Translate: Please,Buenos días
2567,439,Translate: No,Me encanta aprender idiomas
2568,440,Translate: Please,Gracias
2569,441,Translate: No,Gracias
2570,442,Translate: Yes,Hola
2571,443,Translate: Water,¿Cómo estás?
2572,444,Translate: How are you?,Agua
2573,445,Translate: Water,No
2574,446,Translate: I love learning languages,Agua
2575,447,Translate: No,Gracias
2576,448,Translate: I love learning languages,Por favor
2577,449,Translate: Goodbye,¿Cómo estás?
2578,450,Translate: Hello,Adiós
2579,451,Translate: No,Sí
2580,452,Translate: How are you?,Adiós
2581,453,Translate: Yes,Sí
2582,454,Translate: Please,Por favor
2583,455,Translate: Good morning,Me encanta aprender idiomas
2584,456,Translate: No,Hola
2585,457,Translate: I love learning languages,Gracias
2586,458,Translate: Thank you,Sí
2587,459,Translate: Thank you,Gracias
2588,460,Translate: Water,Sí
2589,461,Translate: No,Gracias
2590,462,Translate: I love learning languages,¿Cómo estás?
2591,463,Translate: Good morning,Buenos días
2592,464,Translate: Good morning,Hola
2593,465,Translate: Water,Agua
2594,466,Translate: Good morning,Me encanta aprender idiomas
2595,467,Translate: Please,Por favor
2596,468,Translate: No,Por favor
2597,469,Translate: Water,Hola
2598,470,Translate: No,Buenos días
2599,471,Translate: Water,Me encanta aprender idiomas
2600,472,Translate: Please,Buenos días
2601,473,Translate: I love learning languages,Gracias
2602,474,Translate: How are you?,Me encanta aprender idiomas
2603,475,Translate: How are you?,Gracias
2604,476,Translate: Thank you,Agua
2605,477,Translate: Yes,Hola
2606,478,Translate: Good morning,Por favor
2607,479,Translate: Please,Me encanta aprender idiomas
2608,480,Translate: Goodbye,¿Cómo estás?
2609,481,Translate: I love learning languages,Adiós
2610,482,Translate: Water,Por favor
2611,483,Translate: How are you?,Buenos días
2612,484,Translate: How are you?,Gracias
2613,485,Translate: Good morning,¿Cómo estás?
2614,486,Translate: Thank you,Buenos días
2615,487,Translate: Hello,Por favor
2616,488,Translate: Hello,Sí
2617,489,Translate: Good morning,Buenos días
2618,490,Translate: Please,¿Cómo estás?
2619,491,Translate: Please,Gracias
2620,492,Translate: Thank you,Me encanta aprender idiomas
2621,493,Translate: Please,Agua
2622,494,Translate: Please,Gracias
2623,495,Translate: I love learning languages,Agua
2624,496,Translate: Good morning,No
2625,497,Translate: Water,Me encanta aprender idiomas
2626,498,Translate: Water,Adiós
2627,499,Translate: Hello,Buenos días
2628,500,Translate: Good morning,Me encanta aprender idiomas
2629,501,Translate: I love learning languages,Sí
2630,502,Translate: Goodbye,Por favor
2631,503,Translate: No,Gracias
2632,504,Translate: Thank you,Sí
2633,505,Translate: Yes,Gracias
2634,506,Translate: Water,No
2635,507,Translate: Water,Sí
2636,508,Translate: Thank you,Sí
2637,509,Translate: Good morning,Hola
2638,510,Translate: Thank you,Gracias
2639,511,Translate: Water,Agua
2640,512,Translate: Goodbye,¿Cómo estás?
2641,513,Translate: Hello,Gracias
2642,514,Translate: Yes,¿Cómo estás?
2643,515,Translate: I love learning languages,Adiós
2644,516,Translate: Thank you,Adiós
2645,517,Translate: Please,Me encanta aprender idiomas
2646,518,Translate: Good morning,Por favor
2647,519,Translate: Water,Me encanta aprender idiomas
2648,520,Translate: No,Hola
2649,521,Translate: No,Adiós
2650,522,Translate: Hello,Buenos días
2651,523,Translate: Goodbye,Por favor
2652,524,Translate: I love learning languages,¿Cómo estás?
2653,525,Translate: Water,Por favor
2654,526,Translate: Please,Adiós
2655,527,Translate: Yes,No
2656,528,Translate: Water,No
2657,529,Translate: Thank you,¿Cómo estás?
2658,530,Translate: Thank you,¿Cómo estás?
2659,531,Translate: I love learning languages,Por favor
2660,532,Translate: Please,¿Cómo estás?
